CountryWorldscopeList,CompanyNameOfficial,CompanyNameOfficialSource,CompanyNameOfficialNotes,ISIN,ISINSource,ISINNotes,WorldscopePermanentID,AccountingPeriodEndDate,CountryOfIncorporation,CountryOfIncorporationSource,CountryOfIncorporationNotes,Consolidation,ConsolidationSource,ConsolidationNotes,AccountingStandards,AccountingStandardsSource,AccountingStandardsNotes,ListingStatus,ListingStatusSource,ListingStatusNotes,ListingPrimary,ListingPrimarySource,ListingPrimaryNotes,SampleNoIFRSGermany2012,SampleNoIFRSGermany2020,SampleGermany2020,SampleNoIFRSUK2007,SampleNoIFRSUK2012,SampleNoIFRSUK2020
United Kingdom,ARTEMIS VCT PLC,,,,,,C826JZA00,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,FORESIGHT 2 VCT PLC,,,,,,C826LM800,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,FORESIGHT 2 VCT PLC,,,,,,C826LM800,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,UNICORN AIM VCT II PLC,,,,,,C826OED00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,SUTHERLAND HEALTH GROUP PLC,,CS: SEXUAL HEALTH GROUP PLC,,,,C826H81E0,31/03/2008,United Kingdom,1,,c,,,Local,,,2,99,,,,,,,,1,,
United Kingdom,SUTHERLAND HEALTH GROUP PLC,,,,,,C826H81E0,31/03/2013,United Kingdom,1,,c,,,Local,,,2,99,CS: ISDX on 31/12/2012 (source: ISDX),,,,,,,,1,
United Kingdom,NEPTUNE-CALCULUS INCOME AND GROWTH VCT PLC,,,,,,C826AEB00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,NEPTUNE-CALCULUS INCOME AND GROWTH VCT PLC,,,,,,C826AEB00,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,PENNINE AIM VCT 5 PLC,,,,,,C826M0B00,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,MAVEN INCOME AND GROWTH VCT 4 PLC,,,,,,C826Q5B00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,MAVEN INCOME AND GROWTH VCT 4 PLC,,,,,,C826Q5B00,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,MAVEN INCOME AND GROWTH VCT 4 PLC,,,,,,C826Q5B00,31/12/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,SHED MEDIA PLC,,,,,,C826XP800,31/12/2007,United Kingdom,1,,c,,,Local,,CS: accounting period began on 01/09/2006,22,99,,,,,,,,1,,
United Kingdom,VERONA PHARMA PLC.,,,,,,C826NR800,31/12/2020,United Kingdom,1,,c + c,,,US GAAP + IFRS,,,9,2,CS: NASDAQ (p.61); delisting from AIM 30/10/2020 (p.61),,,,,,,,,1
United Kingdom,HARDIDE PLC,,,,,,C826RS800,30/09/2013,United Kingdom,1,,c,,,IFRS,,,,,,,,,,,,,1,
United Kingdom,HARDIDE PLC,,,,,,C826RS800,30/09/2020,United Kingdom,1,,c,,,IFRS,,,,,,,,,,,,,,1
United Kingdom,OCTOPUS ECLIPSE VCT 2 PLC,,,,,,C826G0B00,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,PLATINUM MINING CORPORATION OF INDIA PLC,,,,,,C826LU800,31/12/2007,United Kingdom,1,,c,,,Local,,CN: accounting period began on 01/08/2006,22,2,CS: AIM (p.15),,,,,,,1,,
United Kingdom,NEW CENTURY AIM VCT PLC,,,,,,C8262T800,29/02/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,NEW CENTURY AIM VCT PLC,,,,,,C8262T800,28/02/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,NEW CENTURY AIM VCT PLC,,,,,,C8262T800,29/02/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,AMATI VCT PLC,,CN: NOBLE AIM VCT PLC,,,,C826A83K0,29/02/2008,United Kingdom,1,,u,,,Local,,,1,1,,,,,,,,1,,
United Kingdom,AMATI VCT PLC,,,,,,C826A83K0,28/02/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,TAURUS STORAGE PLC,,,,,,C826GR800,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,CORE VCT I PLC,,,,,,C82690B00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,INGENIOUS MUSIC VCT PLC,,,,,,C826J0B00,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,PUMA VCT PLC,,,,,,C826O0B00,29/02/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,EDINBURGH NEW INCOME TRUST,,,,,,C826WV900,31/05/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,PUMA VCT II PLC,,,,,,C826P0B00,29/02/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,SECURITIES TRUST OF SCOTLAND PLC,,,,,,C8266H900,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,SECURITIES TRUST OF SCOTLAND PLC,,,,,,C8266H900,31/03/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,SECURITIES TRUST OF SCOTLAND PLC,,,,,,C8266H900,31/03/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,ECOFIN WATER & POWER OPPORTUNITIES PLC.,,,,,,C826CP330,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,BEDFORD ROW VCT PLC,,,,,,C82680B00,29/02/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,IDEAGEN PLC,,,,,,C826H90Q0,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ANGLO & OVERSEAS PLC.,,,,,,C82617230,31/07/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,BLUEHONE HOLDINGS PLC,,,,,,C826A85A0,31/05/2008,United Kingdom,1,,u,,,Local,,,2,2,CS: PLUS markets (p.4),,,,,,,1,,
United Kingdom,BLUEHONE HOLDINGS PLC,,PA: no AR with same end date; CS: WS used unaudited numbers from second interim report,,,,C826A85A0,31/03/2013,United Kingdom,1,,NA,,,NA,,,2,1,CS: ISDX on 31/12/2012 (source: ISDX); no evidence of delisting before October 2013 based on announcements on Investegate,,,,,,,,1,
United Kingdom,ASPARTUS PLC,,,,,,C826H81L0,29/02/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,CAP ENERGY LIMITED,,,,,,C826H90P0,31/12/2007,United Kingdom,1,,c,,,Local,,CN: FRSSE,2,99,,,,,,,,1,,
United Kingdom,CAP ENERGY LIMITED,,,,,,C826H90P0,31/12/2012,United Kingdom,1,,c,,,Local,,,2,1,CS: ISDX,,,,,,,,1,
United Kingdom,OCTOPUS ECLIPSE VCT 3 PLC,,,,,,C826A81B0,31/08/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,OCTOPUS ECLIPSE VCT 4 PLC,,,,,,C826A85B0,31/08/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,PRINCIPLE CAPITAL INVESTMENT TRUST PLC,,,,,,C826W8B00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,WORLDWIDE NATURAL RESOURCES PLC,,,,,,C826A84O0,31/07/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,INVESCO PERPETUAL RECOVERY TRUST 2011 PLC,,,,,,C8264IB00,31/10/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ACUITY VCT 3 PLC,,,,,,C826A81K0,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JUPITER DIVIDEND & GROWTH TRUST PLC,,,,,,C826H9170,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JUPITER DIVIDEND & GROWTH TRUST PLC,,,,,,C826H9170,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,V2 VENTURES PLC,,,,,,C826H90J0,31/12/2007,United Kingdom,1,,c,,,Local,,,2,2,CS: PLUS Markets (p.18),,,,,,,1,,
United Kingdom,V2 VENTURES PLC,,,,,,C826H90J0,31/12/2012,United Kingdom,1,,u,,,Local,,,2,1,CS: ISDX,,,,,,,,1,
United Kingdom,TRAFALGAR PROPERTY GROUP PLC,,,,,,C826CH510,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,NETTWORX PLC,,,,,,C826ZJA00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,PENNINE AIM VCT 6 PLC,,,,,,C826N0B00,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,MOBEUS INCOME & GROWTH 2 VCT PLC,,,,,,C826BV510,30/04/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,MOBEUS INCOME & GROWTH 2 VCT PLC,,,,,,C826BV510,30/04/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,MOBEUS INCOME & GROWTH 2 VCT PLC,,,,,,C826BV510,31/03/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,CORE VCT II PLC,,,,,,C826A0B00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ECOVISTA PLC,,,,,,C826H0BK0,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ECOVISTA PLC,,,,,,C826H0BK0,31/12/2012,United Kingdom,1,,u,,,Local,,,2,2,CS: ISDX (p.1),,,,,,,,1,
United Kingdom,OCTOPUS AIM VCT 2 PLC,,,,,,C82607780,29/02/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,OCTOPUS AIM VCT 2 PLC,,,,,,C82607780,30/11/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,OCTOPUS AIM VCT 2 PLC,,,,,,C82607780,30/11/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,MATRIX INCOME & GROWTH 3 VCT PLC,,,,,,C826OKB00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,DOWNING PLANNED EXIT VCT 4 PLC,,,,,,C826E0B00,30/11/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,DOWNING PLANNED EXIT VCT 5 PLC,,,,,,C826F0B00,30/11/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,INSPIRIT ENERGY HOLDINGS PLC,,,,,,C826H80G0,30/09/2008,United Kingdom,1,,u,,,IFRS,,,22,2,CS: AIM (p.15),,,,,,,1,,
United Kingdom,CORE VCT PLC,,,,,,C826XQD00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,BARONSMEAD VCT 5 PLC,,,,,,C826HFD00,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,BARONSMEAD VCT 5 PLC,,,,,,C826HFD00,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,PRAESEPE PLC,,,,,,C82636B00,31/12/2007,United Kingdom,1,,u,,,Local,,,22,2,CS: AIM (p.1),,,,,,,1,,
United Kingdom,IBIS MEDIA VCT 1 PLC,,,,,,C826A85D0,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,IBIS MEDIA VCT 1 PLC,,,,,,C826A85D0,31/01/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,H. B. PROPERTIES PLC,,,,,,C826H97I0,31/12/2007,United Kingdom,1,,u,,,Local,,,2,2,CS: Plus Markets (p.1),,,,,,,1,,
United Kingdom,H. B. PROPERTIES PLC,,,,,,C826H97I0,28/02/2013,United Kingdom,1,,c,,,Local,,,2,2,CS: ISDX (p.1),,,,,,,,1,
United Kingdom,CARBONDESK GROUP PLC,,,,,,C826H82N0,30/04/2008,United Kingdom,1,,u,,,Local,,,2,2,CS: PLUS (p.3),,,,,,,1,,
United Kingdom,FLUID LEADER GROUP PLC,,,,,,C826H90H0,30/04/2008,United Kingdom,1,,c,,,Local,,,2,3,"CS: ""Readmission to PLUS"" 03/06/2008 (source: Investegate); this is after reverse takeover of Fluid Leader Limited by Anca C Plc (source: Investegate)",,,,,,,1,,
United Kingdom,PUMA VCT III PLC,,,,,,C826JNE00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,PUMA VCT IV PLC,,,,,,C826KNE00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,HELLO TELECOM (UK) PLC,,,,,,C826H97G0,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JPMORGAN EUROPEAN INVESTMENT TRUST PLC,,,,,,C82618190,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JPMORGAN EUROPEAN INVESTMENT TRUST PLC,,,,,,C82618190,31/03/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,JPMORGAN EUROPEAN INVESTMENT TRUST PLC,,,,,,C82618190,31/03/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,MASTERMAILER HOLDINGS PLC,,,,,,C826A80H0,30/06/2008,United Kingdom,1,,c,,,Local,,,2,2,CS: PLUS (p.2),,,,,,,1,,
United Kingdom,ONE MEDIA IP GROUP PLC,,,,,,C826C0B50,31/10/2008,United Kingdom,1,,c,,,Local,,,2,99,,,,,,,,1,,
United Kingdom,TREVOR BAYLIS BRANDS PLC,,,,,,C826C47B0,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,OCTOPUS APOLLO VCT 1 PLC,,,,,,C826A80M0,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ADVANCED COMPUTER SOFTWARE GROUP PLC,,,,,,C826A2D00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,Trans Balkan Investments Limited,,,,,,C826EUG00,31/12/2007,British Virgin Islands,2,,u,,"CS: ""In accordance with accounting principles generally accepted in the United States of America the holdings have not been consolidated.""",US GAAP,,,,,,,,,,,,1,,
United Kingdom,JPMORGAN INCOME & GROWTH INVESTMENT TRUST PLC,,,,,,C826A80O0,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,JPMORGAN INCOME & GROWTH INVESTMENT TRUST PLC,,,,,,C826A80O0,31/01/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,NATIONAL MILK RECORDS PLC,,,,,,C826A83T0,31/03/2008,United Kingdom,1,,c,,,Local,,,2,99,,,,,,,,1,,
United Kingdom,NATIONAL MILK RECORDS PLC,,,,,,C826A83T0,31/03/2013,United Kingdom,1,,c,,,Local,,,2,2,CS: ISDX (p.2),,,,,,,,1,
United Kingdom,NATIONAL MILK RECORDS PLC,,,,,,C826A83T0,30/06/2020,United Kingdom,1,,c,,,Local,,,2,2,CS: Aquis Stock Exchange (p.3); AQSE Growth Market on 12/09/2022 (source: Aquis Exchange),,,,,,,,,1
United Kingdom,ADRIATIC OIL PLC,,,,,,C826H0BA0,30/09/2008,United Kingdom,1,,u,,,Local,,,2,2,CS: PLUS Market (p.14),,,,,,,1,,
United Kingdom,ADRIATIC OIL PLC,,,,,,C826H0BA0,30/09/2013,United Kingdom,1,,c,,,IFRS,,"CS: ""In the current year, the Group has adopted International Financial Reporting Standards (IFRSs) as adopted by the European Union for the first time"" (p.24)",2,2,CS: ISDX Growth Market (p.6),,,,,,,,1,
United Kingdom,CORE VCT IV PLC,,,,,,C826A80N0,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,DOWNING PLANNED EXIT VCT 6 PLC,,,,,,C826A83R0,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,DOWNING PLANNED EXIT VCT 6 PLC,,,,,,C826A83R0,31/01/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,CELTIC TANKERS PUBLIC LIMITED COMPANY,,,,,,C826H81Q0,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,NEW CENTURY AIM VCT 2 PLC,,,,,,C826A82K0,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,NEW CENTURY AIM VCT 2 PLC,,,,,,C826A82K0,31/12/2012,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,NEW CENTURY AIM VCT 2 PLC,,,,,,C826A82K0,31/12/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,ALBION ENTERPRISE VCT PLC,,,,,,C826653G0,31/03/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,ALBION ENTERPRISE VCT PLC,,,,,,C826653G0,31/03/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,ALBION ENTERPRISE VCT PLC,,,,,,C826653G0,31/03/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,UNICORN AIM VCT PLC,,,,,,C826CH530,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,UNICORN AIM VCT PLC,,,,,,C826CH530,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,UNICORN AIM VCT PLC,,,,,,C826CH530,30/09/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,Rivington Street Holdings plc,,,,,,C826H80T0,31/08/2008,United Kingdom,2,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,DOWNING PLANNED EXIT VCT 7 PLC,,,,,,C826A81N0,31/01/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,DOWNING PLANNED EXIT VCT 7 PLC,,,,,,C826A81N0,31/01/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,INGENIOUS LIVE VCT 1 PLC,,,,,,C826GJG00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,INGENIOUS LIVE VCT 2 PLC,,,,,,C826HJG00,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,CORE VCT V PLC,,,,,,C826A81G0,31/12/2007,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,HARTFIELD SECURITIES PLC,,,,,,C826WHF00,31/07/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,OCTAGONAL PLC,,,,,,C8262IF00,31/01/2008,United Kingdom,1,,c,,,Local,,,2,2,CS: IPO 02/07/2007 on PLUS (p.1),,,,,,,1,,
United Kingdom,WELNEY PLC,,,,,,C826A80J0,30/06/2008,United Kingdom,1,,u,,,Local,,,2,2,CS: PLUS (p.2),,,,,,,1,,
United Kingdom,WELNEY PLC,,CS: METROELECTRIC PLC,,,,C826A80J0,30/06/2013,United Kingdom,1,,c,,,Local,,,2,2,CS: ISDX (p.1),,,,,,,,1,
United Kingdom,WELNEY PLC,,,,,,C826A80J0,30/06/2020,United Kingdom,1,,u,,,Local,,,2,3,CS: AQSE Growth Market (source: Investegate),,,,,,,,,1
United Kingdom,American Leisure Group Limited,2,,,,,C826LWQ10,31/12/2007,British Virgin Islands,2,,c,,,US GAAP,,,22,2,CS: IPO 13/08/2007 on AIM,,,,,,,1,,
United Kingdom,WHEELSURE HOLDINGS PLC,,,,,,C826H0BC0,31/08/2008,United Kingdom,1,,c,,,Local,,,2,99,,,,,,,,1,,
United Kingdom,TEAM (IMPRESSION) HOLDINGS PLC,,,,,,C826A83L0,31/05/2008,United Kingdom,1,,c,,,Local,,,2,2,CS: PLUS (p.2),,,,,,,1,,
United Kingdom,MILAMBER VENTURES PLC,,,,,,C826H82M0,31/03/2008,United Kingdom,1,,u,,,Local,,,2,2,CS: IPO 14/09/2007 on PLUS (p.2),,,,,,,1,,
United Kingdom,MILAMBER VENTURES PLC,,CS: RONALDSWAY PRIVATE EQUITY PLC,,,,C826H82M0,31/03/2013,United Kingdom,1,,u,,,Local,,,2,99,CS: ISDX on 31/12/2012 (source: ISDX),,,,,,,,1,
United Kingdom,CANTINA AUGUSTO PLC,,,,,,C826H8210,30/09/2008,United Kingdom,1,,c,,,Local,,,2,2,CS: PLUS (p.4),,,,,,,1,,
United Kingdom,EARLY EQUITY PLC,,,,,,C826H82J0,31/08/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,CHAPMORE PLC,,,,,,C826A83U0,31/05/2008,United Kingdom,1,,c,,,Local,,,2,2,CS: IPO November 2007 on PLUS (p.3),,,,,,,1,,
United Kingdom,General Medical Clinics PLC,,,,,,C826H90R0,31/05/2008,United Kingdom,1,,c,,,Local,,,2,2,CS: PLUS (p.3),,,,,,,1,,
United Kingdom,QUERCUS PUBLISHING PLC,,,,,,C826BV580,31/12/2007,United Kingdom,1,,c,,,Local,,,2,99,,,,,,,,1,,
United Kingdom,QUERCUS PUBLISHING PLC,,,,,,C826BV580,31/12/2012,United Kingdom,1,,c,,,Local,,,2,2,CS: ISDX (p.22),,,,,,,,1,
United Kingdom,OCTOPUS TITAN VCT 1 PLC,,,,,,C826N3R10,31/10/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,OCTOPUS TITAN VCT 1 PLC,,,,,,C826N3R10,31/10/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,OCTOPUS TITAN VCT PLC,,,,,,C826H88N0,31/10/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,OCTOPUS TITAN VCT PLC,,,,,,C826H88N0,31/12/2020,United Kingdom,1,,u,,"CN: CH wrongly says ""Group of companies' accounts""",Local,,,,,,,,,,,,,,1
United Kingdom,"Octavian Global Technologies, Inc.",,CS: WS's TA match the converted prior period number from the 2008 AR; reverse acquisition; 2007 Prospectus does not contain 31/12/2007 data,,,,C826A82L0,31/12/2007,United States of America,22,CS: source: AR 2008,c,22,CS: no evidence that 2007 is unconsolidated,US GAAP,22,,,,,,,,,,,1,,
United Kingdom,ALPHA PROSPECTS PLC,,,,,,C826H81G0,31/05/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,CASCAL N.V.,,,,,,C826CIQ10,31/03/2008,Netherlands,2,,c,,,Local,,,,,,,,,,,,1,,
United Kingdom,REX BIONICS PLC,,CN: AFRICA OIL EXPLORATION PLC,,,,C826H80R0,30/11/2008,United Kingdom,1,,u,,,Local,,,2,2,CS: PLUS (p.3); IPO 31/01/2008 (source: Investegate),,,,,,,1,,
United Kingdom,U3O8 HOLDINGS PLC,,,,,,C826A81X0,30/09/2008,United Kingdom,1,,c,,,Local,,,2,2,CS: IPO January 2008 on PLUS (p.2),,,,,,,1,,
United Kingdom,THE INCOME & GROWTH VCT PLC,,,,,,C826C4720,30/09/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,THE INCOME & GROWTH VCT PLC,,,,,,C826C4720,30/09/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,THE INCOME & GROWTH VCT PLC,,CS: company number 04069483,,,,C826C4720,30/09/2020,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,,1
United Kingdom,SYSGROUP PLC,,,,,,C826H90B0,31/03/2008,United Kingdom,1,,c,,,Local,,,2,2,CS: IPO 11/03/2008 on PLUS (p.4),,,,,,,1,,
United Kingdom,TOWER GATE CAPITAL LIMITED,,,,,,C826A80V0,31/03/2008,United Kingdom,1,,c,,,Local,,,2,2,CS: IPO March 2008 on PLUS (p.2),,,,,,,1,,
United Kingdom,DHAIS PLC,,,,,,C826H80U0,30/06/2008,United Kingdom,1,,u,,,Local,,,2,2,CS: IPO 17/06/2008 on PLUS (p.3),,,,,,,1,,
United Kingdom,DHAIS PLC,,,,,,C826H80U0,30/06/2013,United Kingdom,1,,c,,,Local,,,2,2,CS: ISDX Growth Market (p.2),,,,,,,,1,
United Kingdom,Britannia Bulk Holdings Inc,11,CS: WS's TA match the converted number from the US GAAP 2008 Prospectus of Britannia Bulk Holdings Inc; CH has a UK GAAP 2007 AR of BRITANNIA BULK PLC,,,,C8261ES10,31/12/2007,United Kingdom,11,CS: Britannia Bulk Holdings Inc was only incorporated in the Marshall Islands in May 2008,c + c,11,,US GAAP + Local,11,,0,2,CS: IPO June 2008 on NYSE (p.2),,,,,,,1,,
United Kingdom,PUMA VCT V PLC,,,,,,C826653H0,28/02/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,OCTOPUS TITAN VCT 3 PLC,,,,,,C826BNS10,31/10/2008,United Kingdom,1,,u,,,Local,,,,,,,,,,,,1,,
United Kingdom,OCTOPUS TITAN VCT 3 PLC,,,,,,C826BNS10,31/10/2013,United Kingdom,1,,u,,,Local,,,,,,,,,,,,,1,
United Kingdom,DXS INTERNATIONAL PLC,,,,,,C826H8160,30/04/2008,United Kingdom,1,,c,,,Local,,,0,2,CN: plan to go on PLUS (p.14); CS: IPO 31/07/2008 (source: AR 2009),,,,,,,1,,
United Kingdom,DXS INTERNATIONAL PLC,,,,,,C826H8160,30/04/2013,United Kingdom,1,,c,,,Local,,,2,99,CS: ISDX on 31/12/2012 (source: ISDX),,,,,,,,1,
United Kingdom,DXS INTERNATIONAL PLC,,,,,,C826H8160,30/04/2020,United Kingdom,1,,c,,,Local,,,2,3,CS: AQSE Growth Market (source: Investegate),,,,,,,,,1
United Kingdom,STORYBOARD ASSETS PLC,,,,,,C826H0BI0,30/11/2008,United Kingdom,1,,u,,,Local,,,2,2,CS: PLUS (p.2),,,,,,,1,,
United Kingdom,STORYBOARD ASSETS PLC,,,,,,C826H0BI0,31/01/2013,United Kingdom,1,,u,,,Local,,,2,3,CS: ISDX until 2014 (source: Investegate); ISDX on 31/12/2012 (source: ISDX),,,,,,,,1,
United Kingdom,MYHEALTHCHECKED PLC,,CS: WS's TA match the converted number from the 2008 Prospectus,,,,C826A81R0,31/12/2007,United States of America,11,,u,11,,US GAAP,11,,0,22,CS: IPO 30/01/2009 (source: AR 2008 p.2),,,,,,,1,,
United Kingdom,ALPHA UNIVERSAL MANAGEMENT PLC,,,,,,C826H0B10,30/09/2008,United Kingdom,1,,c,,,Local,,,2,2,CS: IPO 21/12/2007 on PLUS (p.1),,,,,,,1,,
United Kingdom,HAGUE AND LONDON OIL PLC,,,,,,C826H82K0,30/06/2013,United Kingdom,1,,c,,,IFRS,,,,,,,,,,,,,1,
